country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,migration,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1954,5.21,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1954,5.21,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1955,4.096,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1955,4.096,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1956,3.175,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1956,3.175,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1957,2.442,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1957,2.442,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1958,1.888,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1958,1.888,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1959,1.419,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1959,1.419,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1960,1.026,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1960,1.026,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1961,0.718,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1961,0.718,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1962,0.5,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1962,0.5,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1963,0.363,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1963,0.363,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1964,0.257,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1964,0.257,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1965,0.172,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1965,0.172,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1966,0.11,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1966,0.11,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1967,0.07,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1967,0.07,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1968,0.051,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1968,0.051,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1969,0.038,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1969,0.038,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1970,0.027,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1970,0.027,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1971,0.019,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1971,0.019,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1972,0.015,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1972,0.015,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1973,0.015,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1973,0.015,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1974,0.014,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1974,0.014,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1975,0.015,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1975,0.015,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1976,0.015,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1976,0.015,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1977,0.015,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1977,0.015,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1978,0.015,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1978,0.015,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1979,0.016,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1979,0.016,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1980,0.016,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1980,0.016,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1981,0.017,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1981,0.017,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1982,0.017,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1982,0.017,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1983,0.016,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1983,0.016,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1984,0.015,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1984,0.015,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1985,0.014,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1985,0.014,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1986,0.012,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1986,0.012,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1987,0.01,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1987,0.01,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1988,0.008,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1988,0.008,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1989,0.002,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1989,0.002,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1990,-0.004,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1990,-0.004,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1991,-0.012,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1991,-0.012,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1992,-0.019,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1992,-0.019,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1993,-0.023,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1993,-0.023,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1994,-0.026,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1994,-0.026,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1995,-0.029,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1995,-0.029,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1996,-0.032,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1996,-0.032,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1997,-0.036,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1997,-0.036,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1998,-0.043,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1998,-0.043,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",1999,-0.058,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",1999,-0.058,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2000,-0.082,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2000,-0.082,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2001,-0.115,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2001,-0.115,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2002,-0.155,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2002,-0.155,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2003,-0.222,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2003,-0.222,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2004,-0.412,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2004,-0.412,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2005,-0.69,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2005,-0.69,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2006,-1.005,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2006,-1.005,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2007,-1.309,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2007,-1.309,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2008,-1.561,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2008,-1.561,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2009,-1.774,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2009,-1.774,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2010,-1.837,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2010,-1.837,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2011,-1.867,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2011,-1.867,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2012,-1.869,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2012,-1.869,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2013,-1.936,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2013,-1.936,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2014,-2.066,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2014,-2.066,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2015,-2.533,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2015,-2.533,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2016,-9.174,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2016,-9.174,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2017,-26.405,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2017,-26.405,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2018,-44.487,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2018,-44.487,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2019,-33.156,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2019,-33.156,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2020,-18.268,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2020,-18.268,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2021,-18.451,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2021,-18.451,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2022,10.576,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2022,10.576,Total,,Number,,,,Total
"Venezuela, Bolivarian Republic of",VE,VEN,862,"Net migration rate (per 1,000 population)",2023,11.195,Total,,Number,,,,Total
Venezuela,VE,VEN,862,"Net migration rate (per 1,000 population)",2023,11.195,Total,,Number,,,,Total
